YEAR,STATEFIP,age_group,mean_INCWAGE
2018,34,35-54,59522.30007395816
2018,34,55-64,48733.94193539547
2018,34,65+,11687.830901328492
2018,34,nan,0.0
2018,35,18 and under,326.528453633474
2018,35,19-25,16042.971842063416
2018,35,26-34,27823.586061770126
2018,35,35-54,37461.85691486585
2018,35,55-64,36218.017743673256
2018,35,65+,8199.45392191795
2018,35,nan,0.0
2018,36,18 and under,339.4106723086583
2018,36,19-25,16577.11676181296
2018,36,26-34,48852.329026681626
2018,36,35-54,54655.15407638741
2018,36,55-64,41738.078225869576
2018,36,65+,16933.46455643819
2018,36,nan,0.0
2018,37,18 and under,410.73723139793105
2018,37,19-25,17310.54472833389
2018,37,26-34,30933.954827533784
2018,37,35-54,46083.37147022206
2018,37,55-64,39310.44537629821
2018,37,65+,9070.542891697383
2018,37,nan,0.0
2018,38,18 and under,470.48941507535477
2018,38,19-25,23015.35977587325
2018,38,26-34,39126.50159066194
2018,38,35-54,47435.27444280273
2018,38,55-64,33720.83381786092
2018,38,65+,13330.480068185096
2018,38,nan,0.0
2018,39,18 and under,453.5713377857102
2018,39,19-25,19241.945356862874
2018,39,26-34,37616.068661238605
2018,39,35-54,48366.57541441783
2018,39,55-64,42955.4696693371
2018,39,65+,7190.496265141652
2018,39,nan,0.0
2018,40,18 and under,389.3894838022555
2018,40,19-25,14401.222297133683
2018,40,26-34,34746.91107274818
2018,40,35-54,40484.17709532222
2018,40,55-64,34722.76485338955
2018,40,65+,6592.922824539917
2018,40,nan,0.0
2018,41,18 and under,184.77698779182293
2018,41,19-25,22911.474031171685
2018,41,26-34,34434.65895687368
2018,41,35-54,49790.73387925753
2018,41,55-64,31637.882125570348
2018,41,65+,7836.288298299774
2018,41,nan,0.0
2018,42,18 and under,336.75003369315476
2018,42,19-25,15917.361754942518
2018,42,26-34,41595.48160701472
2018,42,35-54,55105.433923886216
2018,42,55-64,46172.46515400829
2018,42,65+,9792.306004126447
2018,42,nan,0.0
2018,44,18 and under,488.41558595791804
2018,44,19-25,16753.344933673594
2018,44,26-34,41269.24746634244
2018,44,35-54,49392.825195952595
2018,44,55-64,50138.20284615919
2018,44,65+,21998.862457662723
2018,44,nan,0.0
2018,45,18 and under,250.90636790388766
2018,45,19-25,21642.859480354156
2018,45,26-34,36081.25067121643
2018,45,35-54,45277.26124254369
2018,45,55-64,31923.46396735704
2018,45,65+,11899.070720612588
2018,45,nan,0.0
2018,46,18 and under,1041.347017739138
2018,46,19-25,24738.251998799547
2018,46,26-34,36877.10775151077
2018,46,35-54,42061.58139417933
2018,46,55-64,44049.38271354071
2018,46,65+,7955.009062903301
2018,46,nan,0.0
2018,47,18 and under,181.59105880279975
2018,47,19-25,19796.324855106508
2018,47,26-34,42672.54301208208
2018,47,35-54,41301.111377657064
2018,47,55-64,41558.206388368984
2018,47,65+,13715.829638001112
2018,47,nan,0.0
2018,48,18 and under,364.78107735674024
2018,48,19-25,17235.287652417486
2018,48,26-34,34654.6568363618
2018,48,35-54,47854.20342407135
2018,48,55-64,38218.270335582965
2018,48,65+,8173.119569797947
2018,48,nan,0.0
2018,49,18 and under,569.3189571332389
2018,49,19-25,19705.64400358152
2018,49,26-34,34172.440236138325
2018,49,35-54,53193.35999160637
2018,49,55-64,49403.71042595528
2018,49,65+,9713.005142527843
2018,49,nan,0.0
2018,50,18 and under,504.91036234469163
2018,50,19-25,16142.996321725816
2018,50,26-34,38480.65362337245
2018,50,35-54,54436.641943643546
2018,50,55-64,40056.00334871241
2018,50,65+,9987.668218332321
2018,50,nan,0.0
2018,51,18 and under,366.61783321564985
2018,51,19-25,18632.26140979426
2018,51,26-34,47066.04558717599
2018,51,35-54,53314.97580949282
2018,51,55-64,50514.35304648264
2018,51,65+,10439.209038415584
2018,51,nan,0.0
2018,53,18 and under,285.74625055394785
2018,53,19-25,16253.99621647218
2018,53,26-34,46249.96575615096
2018,53,35-54,58759.287093248735
2018,53,55-64,47497.34589712771
2018,53,65+,9871.52647572497
2018,53,nan,0.0
2018,54,18 and under,193.13502978727752
2018,54,19-25,15754.70016107552
2018,54,26-34,31675.7309427363
2018,54,35-54,37081.62377576485
2018,54,55-64,28974.597689116752
2018,54,65+,4792.189852164236
2018,54,nan,0.0
2018,55,18 and under,892.840881842919
2018,55,19-25,19105.283338871443
2018,55,26-34,34922.44175399948
2018,55,35-54,49544.621571715106
2018,55,55-64,40981.93786220977
2018,55,65+,8257.596066796177
2018,55,nan,0.0
2018,56,18 and under,544.3868564750288
2018,56,19-25,17607.34525721342
2018,56,26-34,31840.907490736194
2018,56,35-54,44925.12698719524
2018,56,55-64,34129.57823894783
2018,56,65+,13455.922330232886
2018,56,nan,0.0
2019,01,18 and under,495.3789657247207
2019,01,19-25,18511.527269005346
2019,01,26-34,40206.369957812625
2019,01,35-54,40411.01118757975
2019,01,55-64,29791.205141434846
2019,01,65+,7573.817482940823
2019,01,nan,0.0
2019,02,18 and under,320.5414113023251
2019,02,19-25,17984.049299800496
2019,02,26-34,35009.141974256054
2019,02,35-54,50414.10665323469
2019,02,55-64,34848.90603549396
2019,02,65+,12635.631781853775
2019,02,nan,0.0
2019,04,18 and under,393.7133268142836
2019,04,19-25,17125.890449515955
2019,04,26-34,35549.108424917475
2019,04,35-54,50227.41305683592
2019,04,55-64,35155.89895887896
2019,04,65+,9284.419701105957
2019,04,nan,0.0
2019,05,18 and under,464.88414455094517
2019,05,19-25,15322.08510950989
2019,05,26-34,34950.22399712838
2019,05,35-54,40161.25595378089
2019,05,55-64,31778.150305974985
2019,05,65+,7990.042679543706
2019,05,nan,0.0
2019,06,18 and under,415.07811961331646
2019,06,19-25,18427.413835851952
2019,06,26-34,40421.83930273122
2019,06,35-54,52539.81516359943
2019,06,55-64,42462.33727792239
2019,06,65+,9882.93303291068
2019,06,nan,0.0
2019,08,18 and under,953.3824339940032
2019,08,19-25,21788.257509972307
2019,08,26-34,41980.10077447074
2019,08,35-54,60675.2020512614
2019,08,55-64,41396.05793960335
2019,08,65+,11083.798522717432
2019,08,nan,0.0
2019,09,18 and under,184.15347128165305
2019,09,19-25,16930.123622824594
2019,09,26-34,60541.51257308564
2019,09,35-54,60985.9629310634
2019,09,55-64,44332.92720342248
2019,09,65+,16159.133092140351
2019,09,nan,0.0
2019,10,18 and under,406.8156224580918
2019,10,19-25,15329.353364399623
2019,10,26-34,39035.820266816925
2019,10,35-54,51736.91045611035
2019,10,55-64,38777.83323980326
2019,10,65+,10771.74903977907
2019,10,nan,0.0
2019,11,18 and under,461.96401093950544
2019,11,19-25,28404.727902116607
2019,11,26-34,65516.00521969694
2019,11,35-54,83110.60708233541
2019,11,55-64,52078.35453549378
2019,11,65+,20468.89719718186
2019,11,nan,0.0
2019,12,18 and under,312.8103773481873
2019,12,19-25,17886.96639594353
2019,12,26-34,32455.75805485201
2019,12,35-54,43865.18688434748
2019,12,55-64,42118.058189266885
2019,12,65+,9224.914616345388
2019,12,nan,0.0
2019,13,18 and under,284.61828710475896
2019,13,19-25,17002.3608868019
2019,13,26-34,36324.2919410396
2019,13,35-54,48790.928608081296
2019,13,55-64,34985.856147610895
2019,13,65+,9528.906889521038
2019,13,nan,0.0
2019,15,18 and under,625.5856048099486
2019,15,19-25,15444.14748877804
2019,15,26-34,37875.06953612317
2019,15,35-54,48629.61867569815
2019,15,55-64,49443.444000044576
2019,15,65+,12508.248713553588
2019,15,nan,0.0
2019,16,18 and under,600.2929371942544
2019,16,19-25,25149.539878678723
2019,16,26-34,31903.59968639391
2019,16,35-54,44049.97182033802
2019,16,55-64,33086.35635640799
2019,16,65+,5481.338159490532
2019,16,nan,0.0
2019,17,18 and under,550.5198190808617
2019,17,19-25,16600.913408092914
2019,17,26-34,41197.56631958301
2019,17,35-54,58541.45379251667
2019,17,55-64,44222.52257393569
2019,17,65+,10312.79482608128
2019,17,nan,0.0
2019,18,18 and under,480.3429622329717
2019,18,19-25,18112.399887718737
2019,18,26-34,35699.3600933913
2019,18,35-54,45539.29480104945
2019,18,55-64,36908.2772611381
2019,18,65+,9991.54001075284
2019,18,nan,0.0
2019,19,18 and under,567.3467839512463
2019,19,19-25,20799.551577589915
2019,19,26-34,36322.663335501915
2019,19,35-54,50334.43940691734
2019,19,55-64,39533.37261238854
2019,19,65+,12066.021191881271
2019,19,nan,0.0
2019,20,18 and under,574.9535029140036
2019,20,19-25,19321.159548914533
2019,20,26-34,43972.181878153235
2019,20,35-54,54598.4133516843
2019,20,55-64,36939.18731482482
2019,20,65+,9071.364621920306
2019,20,nan,0.0
2019,21,18 and under,734.4887425156372
2019,21,19-25,15867.877329241825
2019,21,26-34,38251.421452480135
2019,21,35-54,53883.92278378158
2019,21,55-64,30152.62003637464
2019,21,65+,7564.415750210661
2019,21,nan,0.0
2019,22,18 and under,277.34858793700255
2019,22,19-25,16758.767997173207
2019,22,26-34,31306.34605995105
2019,22,35-54,45258.40551856167
2019,22,55-64,33542.694461074454
2019,22,65+,9398.23610589216
2019,22,nan,0.0
2019,23,18 and under,686.3309102516428
2019,23,19-25,17215.757472160443
2019,23,26-34,32497.87199845472
2019,23,35-54,39872.87658976496
2019,23,55-64,37771.55772777515
2019,23,65+,7370.653531151884
2019,23,nan,0.0
2019,24,18 and under,670.4394664568841
2019,24,19-25,20631.602987615737
2019,24,26-34,41481.147681090355
2019,24,35-54,62978.12313307793
2019,24,55-64,51173.15868689852
2019,24,65+,17959.84066910092
2019,24,nan,0.0
2019,25,18 and under,540.6909297357482
2019,25,19-25,23442.7334931543
2019,25,26-34,50973.01462790894
2019,25,35-54,67848.55415362072
2019,25,55-64,56555.607243381404
2019,25,65+,13652.437412985772
2019,25,nan,0.0
2019,26,18 and under,459.9266639368013
2019,26,19-25,23047.605490080085
2019,26,26-34,37713.167697138844
2019,26,35-54,50908.87585662542
2019,26,55-64,37754.46285416262
2019,26,65+,6993.215891020842
2019,26,nan,0.0
2019,27,18 and under,994.0125843856249
2019,27,19-25,19838.95783027986
2019,27,26-34,46257.66977450898
2019,27,35-54,60680.6503180275
2019,27,55-64,47018.49408735352
2019,27,65+,9842.47624333732
2019,27,nan,0.0
2019,28,18 and under,172.22608105611477
2019,28,19-25,11905.503558860684
2019,28,26-34,29925.07991233932
2019,28,35-54,37529.79493669019
2019,28,55-64,24788.052254836162
2019,28,65+,8510.834448994845
2019,28,nan,0.0
2019,29,18 and under,433.7312126982843
2019,29,19-25,16266.775960646011
2019,29,26-34,37804.951995777315
2019,29,35-54,44435.24133108145
2019,29,55-64,44722.31867071993
2019,29,65+,11964.364923653176
2019,29,nan,0.0
2019,30,18 and under,444.1710764225791
2019,30,19-25,16935.003633136566
2019,30,26-34,32953.78727367442
2019,30,35-54,45523.044674394056
2019,30,55-64,31188.002836660748
2019,30,65+,7776.930712495946
2019,30,nan,0.0
2019,31,18 and under,578.5797548646406
2019,31,19-25,18351.928057040615
2019,31,26-34,37042.49671317851
2019,31,35-54,54483.80727840072
2019,31,55-64,42646.29204325448
2019,31,65+,9903.036753946006
2019,31,nan,0.0
2019,32,18 and under,412.52396838694847
2019,32,19-25,16324.499602120351
2019,32,26-34,37636.666294157316
2019,32,35-54,49522.83173673256
2019,32,55-64,38491.23801320323
2019,32,65+,12451.72122850058
2019,32,nan,0.0
2019,33,18 and under,733.5226813485198
2019,33,19-25,17920.297361561006
2019,33,26-34,45190.78043865427
2019,33,35-54,57384.566540043576
2019,33,55-64,50878.28097562604
2019,33,65+,8753.344004982197
2019,33,nan,0.0
2019,34,18 and under,444.97937731011103
2019,34,19-25,16235.68253143501
2019,34,26-34,44872.22758732938
2019,34,35-54,65887.57871004108
2019,34,55-64,57540.83056774459
2019,34,65+,18049.566916997537
2019,34,nan,0.0
2019,35,18 and under,179.22078147577807
2019,35,19-25,14251.366537784052
2019,35,26-34,32016.948872703753
2019,35,35-54,48328.21541173685
2019,35,55-64,39776.03919520949
2019,35,65+,6454.341869222059
2019,35,nan,0.0
2019,36,18 and under,436.99638063813035
2019,36,19-25,19437.875591379485
2019,36,26-34,43000.78438827153
2019,36,35-54,59571.22958991869
2019,36,55-64,48565.57475503006
2019,36,65+,13990.608004045369
2019,36,nan,0.0
2019,37,18 and under,483.66361833052093
2019,37,19-25,19893.09215350771
2019,37,26-34,34624.258431828064
2019,37,35-54,48472.045921930774
2019,37,55-64,37174.692133824414
2019,37,65+,7236.891831652884
2019,37,nan,0.0
2019,38,18 and under,730.055276391169
2019,38,19-25,25044.519686447853
2019,38,26-34,41740.598355051865
2019,38,35-54,48839.971895403025
2019,38,55-64,41984.95099193267
2019,38,65+,10585.39487182752
2019,38,nan,0.0
2019,39,18 and under,570.8275027255286
2019,39,19-25,16780.545146743385
2019,39,26-34,38835.16686238297
2019,39,35-54,48527.62997273434
2019,39,55-64,40954.41103460117
2019,39,65+,10080.856722621334
2019,39,nan,0.0
2019,40,18 and under,385.40186336435784
2019,40,19-25,13774.307998479828
2019,40,26-34,34341.19674223714
2019,40,35-54,42994.324061318664
2019,40,55-64,33337.79163940585
2019,40,65+,7280.93626670876
2019,40,nan,0.0
2019,41,18 and under,459.2357968443616
2019,41,19-25,18635.95573867445
2019,41,26-34,37950.233115518175
2019,41,35-54,50865.70992826627
2019,41,55-64,43479.27881922262
2019,41,65+,9615.595375351872
2019,41,nan,0.0
2019,42,18 and under,835.5376067566187
2019,42,19-25,16531.072225869728
2019,42,26-34,43333.28447653373
2019,42,35-54,49141.995593715576
2019,42,55-64,39266.91431514913
2019,42,65+,11650.700020066677
2019,42,nan,0.0
2019,44,18 and under,256.49265025132604
2019,44,19-25,15936.627348454942
2019,44,26-34,38435.99440370424
2019,44,35-54,52773.40427329661
2019,44,55-64,43862.521262080496
2019,44,65+,12266.828189074622
2019,44,nan,0.0
2019,45,18 and under,181.83916177111468
2019,45,19-25,15991.218203691487
2019,45,26-34,35670.93508667979
2019,45,35-54,44975.981621250095
2019,45,55-64,37045.920731448394
2019,45,65+,11953.130441388337
2019,45,nan,0.0
2019,46,18 and under,594.4926071706985
2019,46,19-25,21624.599297196368
2019,46,26-34,40197.711351235805
2019,46,35-54,49645.93044931635
2019,46,55-64,38301.528464251016
2019,46,65+,8711.06609146345
2019,46,nan,0.0
2019,47,18 and under,473.5675577768241
2019,47,19-25,16733.392657860102
2019,47,26-34,36322.93833231596
2019,47,35-54,43446.72291363708
2019,47,55-64,39868.77625898716
2019,47,65+,9641.298986404037
2019,47,nan,0.0
2019,48,18 and under,313.8596976514076
2019,48,19-25,17056.43020158151
2019,48,26-34,39367.897236552395
2019,48,35-54,47237.80614127344
2019,48,55-64,40543.942307945836
2019,48,65+,10592.862433168595
2019,48,nan,0.0
2019,49,18 and under,473.05577960612305
2019,49,19-25,20814.030210559242
2019,49,26-34,35376.757555901204
2019,49,35-54,56058.39479147391
2019,49,55-64,41111.863611288805
2019,49,65+,12094.2734811982
2019,49,nan,0.0
2019,50,18 and under,407.74664943860944
2019,50,19-25,20458.04251908629
2019,50,26-34,36806.99511230259
2019,50,35-54,46180.88975938511
2019,50,55-64,38052.6861866381
2019,50,65+,12171.037652147515
2019,50,nan,0.0
2019,51,18 and under,312.64779219075643
2019,51,19-25,17848.987368276
2019,51,26-34,45639.6035815051
2019,51,35-54,62390.31590709663
2019,51,55-64,48675.67473712582
2019,51,65+,15758.392528057553
2019,51,nan,0.0
2019,53,18 and under,333.92976678524184
2019,53,19-25,19010.470605242714
2019,53,26-34,43944.70739980718
2019,53,35-54,59715.7951841173
2019,53,55-64,47415.796759881276
2019,53,65+,10938.729316733758
2019,53,nan,0.0
2019,54,18 and under,211.1013013575452
2019,54,19-25,14262.989324373808
2019,54,26-34,29910.59738093263
2019,54,35-54,37866.697903855435
2019,54,55-64,28331.892813869392
2019,54,65+,9101.531189756448
2019,54,nan,0.0
2019,55,18 and under,831.2493451289414
2019,55,19-25,21178.083027634024
2019,55,26-34,41701.24047503003
2019,55,35-54,48259.02099847995
2019,55,55-64,36436.19097935014
2019,55,65+,7798.128447388205
2019,55,nan,0.0
2019,56,18 and under,739.8420032202789
2019,56,19-25,21564.04873273137
2019,56,26-34,31765.322703449256
2019,56,35-54,45626.14118106834
2019,56,55-64,36508.00850540699
2019,56,65+,9307.225126590609
2019,56,nan,0.0
