YEAR,STATEFIP,age_group,mean_INCWAGE
2019,39,19-25,16101.472745016425
2019,39,26-34,26962.9090784902
2019,39,35-54,35021.89945641138
2019,39,55-64,29286.06152848027
2019,39,65+,9239.610110445248
2019,40,18 and under,4977.768460355588
2019,40,19-25,14471.18631556669
2019,40,26-34,25021.17064400151
2019,40,35-54,34104.94676847613
2019,40,55-64,29590.585045885735
2019,40,65+,7049.230113253303
2019,41,18 and under,3922.0226893398635
2019,41,19-25,18000.956853642478
2019,41,26-34,31337.14321399857
2019,41,35-54,40765.33229484884
2019,41,55-64,27044.056032845147
2019,41,65+,6026.541370070125
2019,42,18 and under,8191.270347607949
2019,42,19-25,14292.006364813371
2019,42,26-34,28780.486734927472
2019,42,35-54,34703.92886129014
2019,42,55-64,34571.17015303023
2019,42,65+,4537.336101522178
2019,44,18 and under,5350.128886578285
2019,44,19-25,12334.68009936841
2019,44,26-34,26781.068859260617
2019,44,35-54,35004.90969385042
2019,44,55-64,31817.13798963816
2019,44,65+,6129.836296636355
2019,45,18 and under,2571.015506929479
2019,45,19-25,13315.323645361708
2019,45,26-34,23543.361228605383
2019,45,35-54,31230.088382978047
2019,45,55-64,27558.166152957776
2019,45,65+,6921.427154952982
2019,46,18 and under,4958.6605595515675
2019,46,19-25,14335.973005249887
2019,46,26-34,32040.797324239975
2019,46,35-54,33333.4282112085
2019,46,55-64,24258.74162672632
2019,46,65+,7986.027578456618
2019,47,18 and under,8342.890494328756
2019,47,19-25,13511.113105909428
2019,47,26-34,29215.908782765327
2019,47,35-54,29987.583431219166
2019,47,55-64,28678.000113079102
2019,47,65+,5892.0839570414555
2019,48,18 and under,3144.34781829355
2019,48,19-25,14224.46013925236
2019,48,26-34,32869.97651254879
2019,48,35-54,34614.09270119577
2019,48,55-64,29288.619853428474
2019,48,65+,6882.39973152673
2019,49,18 and under,3467.7823413393144
2019,49,19-25,19164.313803481647
2019,49,26-34,30367.45998995042
2019,49,35-54,40302.02682300628
2019,49,55-64,31175.477813586476
2019,49,65+,11676.564589219814
2019,50,18 and under,4932.868276135258
2019,50,19-25,15483.76902248928
2019,50,26-34,26891.677612785505
2019,50,35-54,32247.436370758438
2019,50,55-64,31351.38135432547
2019,50,65+,10096.430552779033
2019,51,18 and under,8075.450965245322
2019,51,19-25,15864.02466666733
2019,51,26-34,37900.188111461925
2019,51,35-54,37994.855975239494
2019,51,55-64,30907.463327017085
2019,51,65+,12519.213002573708
2019,53,18 and under,5158.137019318086
2019,53,19-25,16035.684892950234
2019,53,26-34,26050.413818792174
2019,53,35-54,46266.47318518898
2019,53,55-64,35882.8443101087
2019,53,65+,6713.215056622594
2019,54,18 and under,2173.379100729416
2019,54,19-25,13173.870385542452
2019,54,26-34,24077.423148059286
2019,54,35-54,30595.546717315647
2019,54,55-64,22101.07405076382
2019,54,65+,4932.2343229899825
2019,55,18 and under,6735.656968718459
2019,55,19-25,17043.178392852922
2019,55,26-34,39869.862455773226
2019,55,35-54,33486.34430166235
2019,55,55-64,33381.08750885983
2019,55,65+,5431.516903615271
2019,56,18 and under,13866.587166804597
2019,56,19-25,23267.591482590822
2019,56,26-34,30513.606654169627
2019,56,35-54,41854.6192856963
2019,56,55-64,29955.734367618363
2019,56,65+,5729.052501356428
