year,periodName,value,month_year,state_code
2004,May,17269858.0,2004-05,06
2004,April,17279763.0,2004-04,06
2004,March,17352884.0,2004-03,06
2004,February,17321488.0,2004-02,06
2004,January,17314954.0,2004-01,06
2003,December,17272484.0,2003-12,06
2003,November,17336680.0,2003-11,06
2003,October,17312391.0,2003-10,06
2003,September,17232054.0,2003-09,06
2003,August,17287989.0,2003-08,06
2003,July,17302812.0,2003-07,06
2003,June,17343499.0,2003-06,06
2003,May,17193431.0,2003-05,06
2003,April,17242301.0,2003-04,06
2003,March,17268518.0,2003-03,06
2003,February,17283857.0,2003-02,06
2003,January,17255398.0,2003-01,06
2002,December,17260482.0,2002-12,06
2002,November,17260204.0,2002-11,06
2002,October,17312349.0,2002-10,06
2002,September,17299209.0,2002-09,06
2002,August,17311980.0,2002-08,06
2002,July,17299208.0,2002-07,06
2002,June,17264407.0,2002-06,06
2002,May,17192070.0,2002-05,06
2002,April,17209768.0,2002-04,06
2002,March,17262754.0,2002-03,06
2002,February,17270098.0,2002-02,06
2002,January,17142642.0,2002-01,06
2019,December,3176471.0,2019-12,08
2019,November,3178357.0,2019-11,08
2019,October,3183835.0,2019-10,08
2019,September,3178923.0,2019-09,08
2019,August,3170260.0,2019-08,08
2019,July,3171847.0,2019-07,08
2019,June,3162311.0,2019-06,08
2019,May,3119482.0,2019-05,08
2019,April,3109558.0,2019-04,08
2019,March,3114112.0,2019-03,08
2019,February,3117842.0,2019-02,08
2019,January,3102194.0,2019-01,08
2018,December,3102350.0,2018-12,08
2018,November,3106715.0,2018-11,08
2018,October,3111478.0,2018-10,08
2018,September,3104516.0,2018-09,08
2018,August,3096936.0,2018-08,08
2018,July,3110433.0,2018-07,08
2018,June,3104237.0,2018-06,08
2018,May,3061687.0,2018-05,08
2018,April,3054636.0,2018-04,08
2018,March,3049741.0,2018-03,08
2018,February,3047359.0,2018-02,08
2018,January,3017852.0,2018-01,08
2017,December,3016397.0,2017-12,08
2017,November,3021020.0,2017-11,08
2017,October,3023043.0,2017-10,08
2017,September,3029316.0,2017-09,08
2017,August,3014101.0,2017-08,08
2017,July,3014240.0,2017-07,08
2017,June,3002489.0,2017-06,08
2017,May,2960149.0,2017-05,08
2017,April,2953768.0,2017-04,08
2017,March,2946495.0,2017-03,08
2017,February,2938978.0,2017-02,08
2017,January,2918264.0,2017-01,08
2016,December,2911048.0,2016-12,08
2016,November,2914669.0,2016-11,08
2016,October,2922558.0,2016-10,08
2016,September,2920057.0,2016-09,08
2016,August,2913208.0,2016-08,08
2016,July,2912067.0,2016-07,08
2016,June,2908028.0,2016-06,08
2016,May,2868701.0,2016-05,08
2016,April,2865320.0,2016-04,08
2016,March,2866401.0,2016-03,08
2016,February,2859080.0,2016-02,08
2016,January,2838987.0,2016-01,08
2015,December,2835677.0,2015-12,08
2015,November,2830840.0,2015-11,08
2015,October,2835076.0,2015-10,08
2015,September,2830318.0,2015-09,08
2015,August,2834734.0,2015-08,08
2015,July,2841624.0,2015-07,08
2015,June,2845640.0,2015-06,08
2015,May,2821244.0,2015-05,08
2015,April,2807843.0,2015-04,08
2015,March,2807368.0,2015-03,08
2015,February,2809687.0,2015-02,08
2015,January,2801284.0,2015-01,08
2014,December,2803330.0,2014-12,08
2014,November,2810907.0,2014-11,08
2014,October,2822205.0,2014-10,08
2014,September,2815042.0,2014-09,08
2014,August,2818658.0,2014-08,08
2014,July,2824487.0,2014-07,08
2014,June,2821230.0,2014-06,08
2014,May,2788994.0,2014-05,08
2014,April,2786447.0,2014-04,08
2014,March,2788746.0,2014-03,08
2014,February,2784141.0,2014-02,08
2014,January,2766156.0,2014-01,08
2013,December,2758016.0,2013-12,08
2013,November,2762920.0,2013-11,08
2013,October,2766208.0,2013-10,08
2013,September,2781431.0,2013-09,08
2013,August,2779330.0,2013-08,08
2013,July,2790164.0,2013-07,08
2013,June,2794528.0,2013-06,08
2013,May,2759794.0,2013-05,08
2013,April,2750916.0,2013-04,08
2013,March,2750688.0,2013-03,08
2013,February,2761132.0,2013-02,08
2013,January,2750708.0,2013-01,08
2012,December,2761281.0,2012-12,08
2012,November,2760633.0,2012-11,08
2012,October,2781851.0,2012-10,08
2012,September,2771479.0,2012-09,08
2012,August,2766894.0,2012-08,08
2012,July,2772673.0,2012-07,08
2012,June,2776812.0,2012-06,08
2012,May,2741044.0,2012-05,08
2012,April,2736583.0,2012-04,08
2012,March,2742711.0,2012-03,08
2012,February,2745094.0,2012-02,08
2012,January,2729616.0,2012-01,08
2011,December,2750109.0,2011-12,08
2011,November,2753005.0,2011-11,08
2011,October,2761311.0,2011-10,08
2011,September,2757366.0,2011-09,08
2011,August,2752900.0,2011-08,08
2011,July,2744150.0,2011-07,08
2011,June,2739952.0,2011-06,08
2011,May,2721618.0,2011-05,08
2011,April,2714172.0,2011-04,08
2011,March,2717143.0,2011-03,08
2011,February,2713970.0,2011-02,08
2011,January,2707255.0,2011-01,08
2010,December,2719777.0,2010-12,08
2010,November,2721998.0,2010-11,08
2010,October,2730669.0,2010-10,08
2010,September,2736922.0,2010-09,08
2010,August,2743447.0,2010-08,08
2010,July,2744763.0,2010-07,08
2010,June,2743766.0,2010-06,08
2010,May,2713397.0,2010-05,08
2010,April,2720768.0,2010-04,08
2010,March,2711033.0,2010-03,08
2010,February,2707428.0,2010-02,08
2010,January,2699042.0,2010-01,08
2009,December,2693828.0,2009-12,08
2009,November,2708781.0,2009-11,08
2009,October,2719225.0,2009-10,08
2009,September,2722304.0,2009-09,08
2009,August,2740835.0,2009-08,08
2009,July,2756823.0,2009-07,08
2009,June,2756326.0,2009-06,08
2009,May,2720052.0,2009-05,08
2009,April,2719605.0,2009-04,08
2009,March,2711334.0,2009-03,08
2009,February,2717457.0,2009-02,08
2009,January,2709221.0,2009-01,08
2008,December,2717966.0,2008-12,08
2008,November,2723709.0,2008-11,08
2008,October,2741759.0,2008-10,08
2008,September,2730903.0,2008-09,08
2008,August,2734535.0,2008-08,08
2008,July,2747469.0,2008-07,08
2008,June,2737640.0,2008-06,08
2008,May,2696784.0,2008-05,08
2008,April,2696159.0,2008-04,08
2008,March,2692404.0,2008-03,08
2008,February,2689551.0,2008-02,08
2008,January,2690625.0,2008-01,08
2007,December,2688236.0,2007-12,08
2007,November,2695350.0,2007-11,08
2007,October,2694021.0,2007-10,08
2007,September,2693063.0,2007-09,08
2007,August,2683856.0,2007-08,08
2007,July,2693557.0,2007-07,08
2007,June,2681008.0,2007-06,08
2007,May,2634206.0,2007-05,08
2007,April,2626835.0,2007-04,08
2007,March,2630010.0,2007-03,08
2007,February,2627904.0,2007-02,08
2007,January,2628074.0,2007-01,08
2006,December,2643988.0,2006-12,08
2006,November,2644869.0,2006-11,08
2006,October,2654235.0,2006-10,08
2006,September,2642235.0,2006-09,08
2006,August,2648988.0,2006-08,08
2006,July,2650271.0,2006-07,08
2006,June,2641856.0,2006-06,08
2006,May,2599856.0,2006-05,08
2006,April,2593493.0,2006-04,08
2006,March,2588083.0,2006-03,08
2006,February,2582769.0,2006-02,08
2006,January,2576274.0,2006-01,08
2005,December,2585186.0,2005-12,08
2005,November,2581541.0,2005-11,08
2005,October,2589468.0,2005-10,08
2005,September,2578172.0,2005-09,08
2005,August,2585531.0,2005-08,08
2005,July,2588564.0,2005-07,08
2005,June,2579273.0,2005-06,08
2005,May,2542720.0,2005-05,08
2005,April,2537711.0,2005-04,08
2005,March,2533734.0,2005-03,08
2005,February,2536420.0,2005-02,08
2005,January,2528481.0,2005-01,08
2004,December,2540909.0,2004-12,08
2004,November,2546063.0,2004-11,08
2004,October,2554011.0,2004-10,08
2004,September,2552550.0,2004-09,08
2004,August,2558993.0,2004-08,08
2004,July,2562431.0,2004-07,08
2004,June,2550473.0,2004-06,08
2004,May,2509084.0,2004-05,08
2004,April,2503535.0,2004-04,08
2004,March,2503322.0,2004-03,08
2004,February,2506329.0,2004-02,08
2004,January,2500641.0,2004-01,08
2003,December,2499028.0,2003-12,08
2003,November,2504868.0,2003-11,08
2003,October,2510642.0,2003-10,08
2003,September,2503681.0,2003-09,08
2003,August,2506689.0,2003-08,08
2003,July,2510876.0,2003-07,08
2003,June,2508813.0,2003-06,08
2003,May,2463284.0,2003-05,08
2003,April,2463224.0,2003-04,08
2003,March,2457084.0,2003-03,08
2003,February,2457498.0,2003-02,08
2003,January,2449068.0,2003-01,08
2002,December,2448586.0,2002-12,08
2002,November,2446469.0,2002-11,08
2002,October,2466976.0,2002-10,08
2002,September,2469958.0,2002-09,08
2002,August,2466027.0,2002-08,08
2002,July,2465209.0,2002-07,08
2002,June,2461103.0,2002-06,08
2002,May,2422388.0,2002-05,08
2002,April,2418823.0,2002-04,08
2002,March,2421170.0,2002-03,08
2002,February,2423111.0,2002-02,08
2002,January,2406074.0,2002-01,08
2019,December,1920196.0,2019-12,09
2019,November,1927932.0,2019-11,09
2019,October,1925483.0,2019-10,09
2019,September,1913111.0,2019-09,09
2019,August,1925819.0,2019-08,09
2019,July,1945070.0,2019-07,09
2019,June,1925633.0,2019-06,09
2019,May,1905616.0,2019-05,09
2019,April,1886447.0,2019-04,09
2019,March,1896122.0,2019-03,09
2019,February,1894430.0,2019-02,09
2019,January,1896499.0,2019-01,09
2018,December,1897578.0,2018-12,09
2018,November,1908173.0,2018-11,09
2018,October,1907220.0,2018-10,09
2018,September,1896973.0,2018-09,09
2018,August,1910690.0,2018-08,09
2018,July,1938335.0,2018-07,09
2018,June,1920524.0,2018-06,09
2018,May,1901181.0,2018-05,09
2018,April,1881258.0,2018-04,09
2018,March,1886946.0,2018-03,09
2018,February,1882262.0,2018-02,09
2018,January,1876830.0,2018-01,09
2017,December,1872941.0,2017-12,09
2017,November,1884137.0,2017-11,09
2017,October,1883640.0,2017-10,09
2017,September,1884843.0,2017-09,09
2017,August,1900329.0,2017-08,09
2017,July,1929997.0,2017-07,09
2017,June,1919139.0,2017-06,09
2017,May,1906461.0,2017-05,09
2017,April,1897574.0,2017-04,09
2017,March,1903147.0,2017-03,09
2017,February,1895158.0,2017-02,09
2017,January,1894304.0,2017-01,09
2016,December,1885241.0,2016-12,09
2016,November,1892207.0,2016-11,09
2016,October,1892725.0,2016-10,09
2016,September,1886800.0,2016-09,09
2016,August,1906186.0,2016-08,09
2016,July,1929901.0,2016-07,09
2016,June,1914893.0,2016-06,09
2016,May,1894320.0,2016-05,09
2016,April,1875759.0,2016-04,09
2016,March,1882579.0,2016-03,09
2016,February,1871811.0,2016-02,09
2016,January,1869006.0,2016-01,09
2015,December,1867163.0,2015-12,09
2015,November,1874630.0,2015-11,09
2015,October,1875088.0,2015-10,09
2015,September,1867506.0,2015-09,09
2015,August,1891394.0,2015-08,09
2015,July,1918005.0,2015-07,09
2015,June,1910991.0,2015-06,09
2015,May,1902198.0,2015-05,09
2015,April,1887088.0,2015-04,09
2015,March,1892194.0,2015-03,09
2015,February,1890103.0,2015-02,09
2015,January,1891563.0,2015-01,09
